channel,channel_username,sender_id,timestamp,message_text,message_id,media_path
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-04-20 06:01:43+00:00,"Jordan jump man
Size 40,41,42,43
Price 3300 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",5528,../data/raw/photos\ethio_brand_collection_5528.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-04-19 16:02:50+00:00,"Skechers Gowalk 
Size 40,41,42,43
Price 2900 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",5527,../data/raw/photos\ethio_brand_collection_5527.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-04-19 09:00:06+00:00,"Nike Winflo 9X
Size 40,41,42,43,44
Price 3000 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",5526,../data/raw/photos\ethio_brand_collection_5526.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-04-18 16:02:08+00:00,"Nike inferno 3
Size 40,41,42,43,44
Price 3300 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",5525,../data/raw/photos\ethio_brand_collection_5525.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-04-18 09:00:56+00:00,"Skechers archfit 
size 40,41,42,43
Price 2900 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",5524,../data/raw/photos\ethio_brand_collection_5524.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-04-17 16:01:33+00:00,"Nike ACG mountain fly low 
Size 40,41,42,43
Price 3600 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",5523,../data/raw/photos\ethio_brand_collection_5523.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-04-17 09:20:44+00:00,"Reebok classic club volvet 
size 40,41,42,43
Price 2900 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",5522,../data/raw/photos\ethio_brand_collection_5522.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-04-16 16:00:06+00:00,"Rawars smooth leather derby
size 39,40,41,42,43,44
Price 3900 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",5521,../data/raw/photos\ethio_brand_collection_5521.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-04-15 16:02:00+00:00,"Laorentou monk strap leather 
size 39,42,43,44
Price 3500 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",5520,../data/raw/photos\ethio_brand_collection_5520.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-04-15 09:00:11+00:00,"Nike Vapormax flyknit 
Size 40,41,43,44
Price 2600 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",5519,../data/raw/photos\ethio_brand_collection_5519.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-04-14 06:01:22+00:00,"‼️ እሁድ ሁሌም ክፍት ነን ‼️

Voston Lazy genuine leather 
size 39,40,41,42,43
Price 3000 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",5518,../data/raw/photos\ethio_brand_collection_5518.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-04-13 10:02:01+00:00,"Nike zoom HARDEN
Size 40,41,42,43
Price 3500 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",5517,../data/raw/photos\ethio_brand_collection_5517.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-04-13 07:01:16+00:00,"Skechers Out door taupe 
Size 40,41,42,43
Price 3500 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",5516,../data/raw/photos\ethio_brand_collection_5516.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-04-12 09:13:06+00:00,"Dapicat 02 genuine leather 
size 40,41,42,43
Price 3000 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",5515,../data/raw/photos\ethio_brand_collection_5515.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-04-12 06:00:28+00:00,"Clarks Brawley Moc 
size 40,41,42,43
Price 4200 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",5514,../data/raw/photos\ethio_brand_collection_5514.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-04-11 09:03:13+00:00,"Nike adversary
Size 40,41,42,43
Price 3200  birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",5513,../data/raw/photos\ethio_brand_collection_5513.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-04-10 16:00:18+00:00,"Skechers Out door taupe 
Size 40,41,42,43
Price 3500 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",5512,../data/raw/photos\ethio_brand_collection_5512.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-04-10 08:00:07+00:00,"Skechers Gowalk 
Size 40,41,42,43
Price 2900 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",5511,../data/raw/photos\ethio_brand_collection_5511.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-04-09 16:12:12+00:00,"Women / Men Adidas forum 84
Size 36,37,38,39
Price 2900 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",5510,../data/raw/photos\ethio_brand_collection_5510.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-04-09 09:00:27+00:00,"Nike zoom HARDEN
Size 40,41,42,43
Price 3500 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",5509,../data/raw/photos\ethio_brand_collection_5509.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-04-09 06:01:15+00:00,"Nike SB Adversary 
Size 40,41,42,43
Price 3200 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",5508,../data/raw/photos\ethio_brand_collection_5508.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-04-08 16:33:43+00:00,"Adidas Spectur
Size 40,41,42,43
Price 3300birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",5507,../data/raw/photos\ethio_brand_collection_5507.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-04-08 09:12:59+00:00,"Reebok fusium run 
size 40,41,42,43,44
Price 3200 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",5506,../data/raw/photos\ethio_brand_collection_5506.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-04-08 06:00:19+00:00,"Reebok classic club volvet 
size 40,41,42,43
Price 2900 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",5505,../data/raw/photos\ethio_brand_collection_5505.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-04-07 11:01:36+00:00,"📌እሁድ ሁሌም ክፍት ነን 📌

Skechers Gowalk 
Size 40,41,42,43
Price 2900 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",5504,../data/raw/photos\ethio_brand_collection_5504.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-04-07 06:10:06+00:00,"📌እሁድ ሁሌም ክፍት ነን 📌

Chaussure Penny Loafers
size 38,40,41,42,44
Price 3900 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",5503,../data/raw/photos\ethio_brand_collection_5503.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-04-06 09:06:27+00:00,"Adidas centennial 85
size 40,41,42,43,44
Price 2900 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",5502,../data/raw/photos\ethio_brand_collection_5502.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-04-06 06:00:52+00:00,"Adidas old school 
Size 40,41,42,43
Price 3100 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",5501,../data/raw/photos\ethio_brand_collection_5501.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-04-05 09:01:12+00:00,"Skechers archfit 
size 41,42,43,44
Price 2900 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",5500,../data/raw/photos\ethio_brand_collection_5500.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-04-04 16:12:25+00:00,"Double Buckle monk loafers leather 
size 40,41,42,43
Price 3900 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",5499,../data/raw/photos\ethio_brand_collection_5499.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-04-04 09:01:58+00:00,"Reebok fusium run 
size 40,41,42,43,44
Price 3200 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",5498,../data/raw/photos\ethio_brand_collection_5498.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-04-03 16:06:10+00:00,"Skechers Gowalk 
Size 40,41,42,43
Price 2900 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",5497,../data/raw/photos\ethio_brand_collection_5497.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-04-03 06:00:10+00:00,"Nike zoom water shell 
Size 40,41,42,43
Price 2800 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",5496,../data/raw/photos\ethio_brand_collection_5496.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-04-02 09:02:50+00:00,"Laorentou monk strap leather 
size 39,40,41,42,43,44
Price 3500 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",5495,../data/raw/photos\ethio_brand_collection_5495.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-04-02 06:29:45+00:00,"Women Skechers EVO spring 
Size 36,37,38,39,40
Price 2600 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",5494,../data/raw/photos\ethio_brand_collection_5494.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-04-01 09:02:00+00:00,"Chaussure Penny Loafers
size 39,40,41,42,43,44
Price 3900 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",5493,../data/raw/photos\ethio_brand_collection_5493.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-04-01 06:01:42+00:00,"Nike air max impact 3
Size 41,42,43,44,45
Price 3200 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",5492,../data/raw/photos\ethio_brand_collection_5492.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-03-31 11:27:54+00:00,"📌እሁድ ሁሌም ክፍት ነን 📌

Nike pulse 
Size 40,41,42,43
Price 3100 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",5491,../data/raw/photos\ethio_brand_collection_5491.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-03-31 06:00:52+00:00,"📌እሁድ ሁሌም ክፍት ነን 📌

Adidas Spectur
Size 40,42,43
Price 3300birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",5490,../data/raw/photos\ethio_brand_collection_5490.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-03-30 09:13:18+00:00,"Rawars smooth leather derby
size 39,40,41,42,43,44
Price 3900 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",5489,../data/raw/photos\ethio_brand_collection_5489.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-03-30 06:01:45+00:00,"Adidas centennial 85
size 43,44,45
Price 2900 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",5488,../data/raw/photos\ethio_brand_collection_5488.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-03-29 16:07:02+00:00,"Double Buckle monk loafers leather 
size 40,41,42,43
Price 3900 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",5487,../data/raw/photos\ethio_brand_collection_5487.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-03-29 09:58:50+00:00,"Nike Air Force volvet 07
size 40,41,42,43
Price 3500 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",5486,../data/raw/photos\ethio_brand_collection_5486.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-03-28 16:00:16+00:00,"Reebok fusium run 
size 40,41,42,43,44
Price 3200 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",5485,../data/raw/photos\ethio_brand_collection_5485.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-03-28 09:01:50+00:00,"Voston Lazy genuine leather 
size 40,41,42,43
Price 3000 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",5484,../data/raw/photos\ethio_brand_collection_5484.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-03-27 16:01:05+00:00,"Women Skechers EVO spring 
Size 36,37,38,39,40
Price 2600 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",5483,../data/raw/photos\ethio_brand_collection_5483.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-03-27 09:00:57+00:00,"Skechers archfit 
size 40,41,42,43
Price 2900 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",5482,../data/raw/photos\ethio_brand_collection_5482.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-03-26 16:01:07+00:00,"Clarks Brawley Moc 
size 40,41,42,43
Price 4200 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",5481,../data/raw/photos\ethio_brand_collection_5481.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-03-26 09:00:40+00:00,"Nike condition gear 
size 40,41,42,43
Price 3000 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",5480,../data/raw/photos\ethio_brand_collection_5480.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-03-25 16:06:16+00:00,"Dapicat 02 genuine leather 
size 40,41,42,43
Price 3000 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",5479,../data/raw/photos\ethio_brand_collection_5479.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-03-25 10:01:00+00:00,"Laorentou monk strap leather 
size 40,41,42,43
Price 3500 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",5478,../data/raw/photos\ethio_brand_collection_5478.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-03-25 07:32:29+00:00,"Nike Air Pulse 
size 40,41,42,43
Price 3100 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",5477,../data/raw/photos\ethio_brand_collection_5477.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-03-24 10:01:45+00:00,"📌እሁድ ሁሌም ክፍት ነን 📌

Nike water shell
Size 40,41,42,43
Price 2800 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",5476,../data/raw/photos\ethio_brand_collection_5476.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-03-24 06:00:08+00:00,"📌እሁድ ሁሌም ክፍት ነን 📌

Women Skechers EVO spring 
Size 36,37,38,39,40
Price 2600 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",5475,../data/raw/photos\ethio_brand_collection_5475.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-03-23 10:00:06+00:00,"Adidas Hardies 
size 40,41,42,43
Price 2600 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",5474,../data/raw/photos\ethio_brand_collection_5474.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-03-23 06:15:18+00:00,"Nike Air Force kill shot 2 
size 40,41,42,43
Price 3500 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",5473,../data/raw/photos\ethio_brand_collection_5473.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-03-22 16:37:10+00:00,"Clarks Brawley Moc 
size 40,41,42,43
Price 4200 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",5472,../data/raw/photos\ethio_brand_collection_5472.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-03-21 16:00:06+00:00,"Nike zoom react 1.0 
size 40,41,42,43
Price 3200 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",5471,../data/raw/photos\ethio_brand_collection_5471.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-03-21 09:31:26+00:00,"Nike pegasus 17x
size 40,41,42,43
Price 3000 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",5470,../data/raw/photos\ethio_brand_collection_5470.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-03-19 16:00:30+00:00,"LV skate
size 40,41,42,43,44
Price 3400 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",5468,../data/raw/photos\ethio_brand_collection_5468.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-03-19 09:00:46+00:00,"Under armour Intake 
Size 40,41,42,43
Price 3400 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",5467,../data/raw/photos\ethio_brand_collection_5467.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-03-18 16:01:11+00:00,"Colombia terrex
Size 40,41,42,43
Price 3200 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",5466,../data/raw/photos\ethio_brand_collection_5466.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-03-18 09:01:35+00:00,"Jordan why not zero
Size 40,41,42,43,44
Price 4000 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",5465,../data/raw/photos\ethio_brand_collection_5465.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-03-17 16:02:32+00:00,"Nike Vapormax flyknit 
Size 40,41,43,44
Price 2600 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",5464,../data/raw/photos\ethio_brand_collection_5464.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-03-17 07:06:11+00:00,"📌እሁድ ሁሌም ክፍት ነን 📌

Skechers Evolution 
Size 40,41,42,43
Price 3200 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",5463,../data/raw/photos\ethio_brand_collection_5463.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-03-16 09:02:45+00:00,"Nike SB Adversary 
Size 40,41,42,43
Price 3200 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",5462,../data/raw/photos\ethio_brand_collection_5462.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-03-15 16:03:29+00:00,"Nike zoom react 1.0 
size 40,41,42,43
Price 3200 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",5461,../data/raw/photos\ethio_brand_collection_5461.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-03-15 09:00:15+00:00,"Nike pegasus 26 
size 39,40,41,42,44
Price 3100 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",5460,../data/raw/photos\ethio_brand_collection_5460.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-03-14 16:17:27+00:00,"Nike ISHOD
Size 41,42,43,44
Price 3000 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ አንደኛ ደረጃ እንደወጡ ያገኙናል or call 0920238243",5459,../data/raw/photos\ethio_brand_collection_5459.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-03-14 09:00:41+00:00,"Colombia terrex
Size 40,41,42,43
Price 3200 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",5458,../data/raw/photos\ethio_brand_collection_5458.jpg
EthioBrand®,@ethio_brand_collection,-1001149977975,2024-03-13 16:00:24+00:00,"Reebok club vintage
Size 40,41,42,43
Price 3200 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",5457,../data/raw/photos\ethio_brand_collection_5457.jpg
